,covers_id,goodreads_id,covers_title,goodreads_title,similarity_score,covers_isbn,goodreads_isbn,is_match
207,Covers_3649,Goodreads_books_786,Johnny The Homicidal Maniac : Director's Cut,Johnny the Homicidal Maniac: Director's Cut,1.0000000000000002,0943151163,0943151163,True
208,Covers_424,Goodreads_books_31828,To Say Nothing of the Dog,To Say Nothing of the Dog,1.0,0553575384,0553575384,True
209,Covers_7358,Goodreads_books_30445,Little Women,Little Women,1.0,0451529308,0451529308,True
210,Covers_5403,Goodreads_books_8801,The Ancient Secret of the Flower of Life: Volume 1,The Ancient Secret of the Flower of Life: Volume 1,1.0,1891824171,1891824171,True
211,Covers_6578,Goodreads_books_20441,Borderliners,Borderliners,1.0,0385315082,0385315082,True
212,Covers_3902,Goodreads_books_32292,The Demon,The Demon,1.0,0714525995,0714525995,True
213,Covers_1061,Goodreads_books_18974,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,1.0,0345384210,0345384210,True
214,Covers_6105,Goodreads_books_9177,Phoenix: Last Train From Berlin: An Eye-Witness Account of Germany at War,Last Train From Berlin: An Eye-Witness Account of Germany at War,0.9438619896056603,1842122142,1842122142,True
215,Covers_3115,Goodreads_books_30821,The Complete Poems of Emily Dickinson,The Complete Poems of Emily Dickinson,1.0000000000000002,0316184136,0316184136,True
216,Covers_7737,Goodreads_books_21053,Rascal,Rascal,1.0,0140344454,0140344454,True
217,Covers_8318,Goodreads_books_20058,The House That Jack Built,The House That Jack Built,1.0000000000000002,0843947462,0843947462,True
218,Covers_3622,Goodreads_books_16790,A Maze of Death,A Maze of Death,1.0,0679752986,0679752986,True
219,Covers_2699,Goodreads_books_29232,Why Can't a Man Be More Like a Cat?,Why Can't a Man Be More Like a Cat?,1.0,0440505828,0440505828,True
220,Covers_8500,Goodreads_books_13662,The Ragwitch,The Ragwitch,1.0,0060508078,0060508078,True
221,Covers_8653,Goodreads_books_30563,The Velveteen Rabbit,The Velveteen Rabbit,1.0,0380002558,0380002558,True
222,Covers_8610,Goodreads_books_18291,The Ten Thousand,The Ten Thousand,1.0000000000000002,0671885650,0671885650,True
223,Covers_8047,Goodreads_books_31961,The Andromeda Strain,The Andromeda Strain,1.0000000000000002,0060541814,0060541814,True
224,Covers_6636,Goodreads_books_213,Caramelo,Caramelo,1.0,0679742581,0679742581,True
225,Covers_6231,Goodreads_books_17296,Life at These Speeds: A Novel,Life at These Speeds,0.9539259123056525,0312313667,0312313667,True
226,Covers_6646,Goodreads_books_31504,Cat's Eye,Cat's Eye,1.0,0385491026,0385491026,True
227,Covers_5738,Goodreads_books_28133,The Revolt of the Masses,The Revolt of the Masses,1.0000000000000002,0393310957,0393310957,True
228,Covers_5057,Goodreads_books_5834,Wild Iris,The Wild Iris,0.9869120407316683,0880013346,0880013346,True
229,Covers_3595,Goodreads_books_27070,Gideon's Gift: A Novel,Gideon's Gift,0.9249288941294709,0446531243,0446531243,True
230,Covers_2641,Goodreads_books_9733,Project Solar Sail,Project Solar Sail,1.0,0451450027,0451450027,True
231,Covers_6798,Goodreads_books_20569,Diamond Bay,Diamond Bay,1.0,1551663074,1551663074,True
232,Covers_6347,Goodreads_books_30657,A Short History of Nearly Everything,A Short History of Nearly Everything,1.0,076790818X,076790818X,True
233,Covers_1000,Goodreads_books_36713,Archy and Mehitabel,Archy and Mehitabel,1.0000000000000002,0385094787,0385094787,True
234,Covers_5322,Goodreads_books_5189,The Order of Things: An Archaeology of the Human Sciences,The Order of Things: An Archaeology of the Human Sciences,1.0,0679753354,0679753354,True
235,Covers_6471,Goodreads_books_6001,Aspen Gold,Aspen Gold,1.0,0517139618,0517139618,True
236,Covers_1875,Goodreads_books_14272,To Sail Beyond the Sunset,To Sail Beyond the Sunset,1.0000000000000002,0441748600,0441748600,True
237,Covers_7249,Goodreads_books_12763,Jennie,Jennie,1.0,0140019421,0140019421,True
238,Covers_3282,Goodreads_books_25386,Racso and the Rats of Nimh,Racso and the Rats of NIMH,1.0000000000000002,0064402452,0064402452,True
239,Covers_2456,Goodreads_books_27579,TESTING CURRENT,Testing the Current,0.989787731546522,0671543040,0671543040,True
240,Covers_3021,Goodreads_books_2888,Concerning the Spiritual in Art,Concerning the Spiritual in Art,1.0000000000000002,0486234118,0486234118,True
241,Covers_5530,Goodreads_books_37959,Philosophy: Who Needs It,Philosophy: Who Needs It,1.0,0451138937,0451138937,True
242,Covers_2645,Goodreads_books_13310,Claudine de Lyon,Claudine De Lyon,1.0,2081643464,2081643464,True
243,Covers_7828,Goodreads_books_28378,Scoundrel,Scoundrel,1.0,0553569112,0553569112,True
244,Covers_263,Goodreads_books_36931,The Faded Sun Trilogy,The Faded Sun Trilogy,1.0000000000000004,0886778697,0886778697,True
245,Covers_6375,Goodreads_books_5482,Adrian Mole: The Cappuccino Years,Adrian Mole: The Cappuccino Years,1.0,1569472475,1569472475,True
246,Covers_8836,Goodreads_books_8,When We Were Very Young,When We Were Very Young,1.0000000000000002,0525444459,0525444459,True
247,Covers_7097,Goodreads_books_30394,Harry Potter and the Order of the Phoenix (Book 5),Harry Potter and the Order of the Phoenix,0.9689921954103531,0439358078,0439358078,True
248,Covers_8051,Goodreads_books_33180,The Apprentice,The Apprentice,1.0,0345447867,0345447867,True
249,Covers_7553,Goodreads_books_2828,November of the Heart,November of the Heart,1.0000000000000002,051511331X,051511331X,True
250,Covers_2797,Goodreads_books_29449,The Practice of Poetry : Writing Exercises From Poets Who Teach,The Practice of Poetry: Writing Exercises From Poets Who Teach,1.0000000000000002,006273024X,006273024X,True
251,Covers_8087,Goodreads_books_29115,The Blessing,The Blessing,1.0,0786705213,0786705213,True
252,Covers_5443,Goodreads_books_29153,Alpha Centauri,Alpha Centauri,1.0000000000000002,0380782057,0380782057,True
253,Covers_8474,Goodreads_books_4226,The Piano Shop on the Left Bank: Discovering a Forgotten Passion in a Paris Atelier,The Piano Shop on the Left Bank: Discovering a Forgotten Passion in a Paris Atelier,1.0000000000000002,0375758623,0375758623,True
254,Covers_1356,Goodreads_books_17594,The Wounded Heart: Hope for Adult Victims of Childhood Sexual Abuse,The Wounded Heart: Hope for Adult Victims of Childhood Sexual Abuse,1.0000000000000004,0891092897,0891092897,True
255,Covers_803,Goodreads_books_25459,"The Dilbert Principle: A Cubicle's-Eye View of Bosses, Meetings, Management Fads &amp; Other Workplace Afflictions","The Dilbert Principle: A Cubicle's-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions",0.9860746611262702,0887308589,0887308589,True
256,Covers_7994,Goodreads_books_31252,Swan Song,Swan Song,1.0,0671741039,0671741039,True
257,Covers_8831,Goodreads_books_12034,When Corporations Rule the World,When Corporations Rule the World,1.0000000000000004,1887208046,1887208046,True
258,Covers_6841,Goodreads_books_25800,Duke of Deception,The Duke of Deception,0.9877765863699229,0679727523,0679727523,True
259,Covers_6392,Goodreads_books_31345,Alias Grace,Alias Grace,1.0,0385475713,0385475713,True
260,Covers_6004,Goodreads_books_28563,"Superman: The Man of Steel, Vol. 1","Superman: The Man of Steel, Vol. 1",1.0000000000000002,0930289285,0930289285,True
261,Covers_6973,Goodreads_books_35716,"Fluke : Or, I Know Why the Winged Whale Sings","Fluke: Or, I Know Why the Winged Whale Sings",1.0,006056668X,006056668X,True
262,Covers_7199,Goodreads_books_129,If You Take a Mouse to the Movies,If You Take a Mouse to the Movies,1.0,0060278684,0060278684,True
263,Covers_6993,Goodreads_books_30650,Franny and Zooey,Franny and Zooey,1.0000000000000002,0316769029,0316769029,True
264,Covers_7731,Goodreads_books_32519,Rainbow Six,Rainbow Six,1.0000000000000002,0425170349,0425170349,True
265,Covers_3167,Goodreads_books_38961,Practical Ethics,Practical Ethics,1.0,052143971X,052143971X,True
266,Covers_1995,Goodreads_books_29421,In Search of England,In Search Of England,1.0,0306811057,0306811057,True
267,Covers_6874,Goodreads_books_2801,Enchantress from the Stars,Enchantress from the Stars,1.0,0142500372,0142500372,True
268,Covers_8598,Goodreads_books_14406,The Storyteller,The Storyteller,1.0,0312420285,0312420285,True
269,Covers_8509,Goodreads_books_34048,The Redemption of Althalus,The Redemption of Althalus,1.0000000000000002,0345440781,0345440781,True
270,Covers_8046,Goodreads_books_3477,The Anatomy Lesson,The Anatomy Lesson,1.0,0679749020,0679749020,True
271,Covers_7792,Goodreads_books_13327,Round Ireland With a Fridge,Round Ireland with a Fridge,1.0,0312274920,0312274920,True
272,Covers_842,Goodreads_books_8738,Gathering Lies,Gathering Lies,1.0,1551668076,1551668076,True
273,Covers_5027,Goodreads_books_12527,Report from Ground Zero,Report from Ground Zero,1.0,0452283957,0452283957,True
274,Covers_3197,Goodreads_books_34853,Why I Am Not a Christian : And Other Essays on Religion and Related Subjects,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,1.0,0671203231,0671203231,True
275,Covers_5575,Goodreads_books_15058,Stop Pretending: What Happened When My Big Sister Went Crazy,Stop Pretending: What Happened When My Big Sister Went Crazy,1.0,0064462188,0064462188,True
276,Covers_7517,Goodreads_books_4210,Nadja,Nadja,1.0,0802150268,0802150268,True
277,Covers_6515,Goodreads_books_38855,Berlin Alexanderplatz,Berlin Alexanderplatz,1.0,3423002956,3423002956,True
278,Covers_8251,Goodreads_books_18088,The Fish Can Sing,The Fish Can Sing,1.0,1860469345,1860469345,True
279,Covers_7633,Goodreads_books_34720,Pay It Forward,Pay It Forward,1.0000000000000002,0743412028,0743412028,True
280,Covers_8260,Goodreads_books_35737,The Forest House,The Forest House,1.0000000000000002,0451454243,0451454243,True
281,Covers_7978,Goodreads_books_19769,Strong Medicine,Strong Medicine,1.0,0385504098,0385504098,True
282,Covers_4790,Goodreads_books_5657,The Importance Of Living,The Importance of Living,1.0,0688163521,0688163521,True
283,Covers_8387,Goodreads_books_30981,The Magic Mountain,The Magic Mountain,1.0,0679772871,0679772871,True
284,Covers_3221,Goodreads_books_29614,Fortune's Stroke,Fortune's Stroke,1.0,0671319981,0671319981,True
285,Covers_8720,Goodreads_books_16078,This Bridge Called My Back: Writings by Radical Women of Color,This Bridge Called My Back: Writings by Radical Women of Color,1.0000000000000002,091317503X,091317503X,True
286,Covers_2274,Goodreads_books_36035,The Perilous Gard,The Perilous Gard,1.0,0618150730,0618150730,True
287,Covers_7282,Goodreads_books_5129,Kingdom of Fear : Loathsome Secrets of a Star-Crossed Child in the Final Days of the American Century,Kingdom of Fear: Loathsome Secrets of a Star-Crossed Child in the Final Days of the American Century,1.0,0684873249,0684873249,True
288,Covers_4146,Goodreads_books_12928,"Krazy &amp; Ignatz 1925-1926: \There is a Heppy Land Furfur A-waay\"" (Krazy Kat)""","Krazy and Ignatz, 1925-1926: There is a Heppy Land Furfur A-waay",0.9131616048226662,1560973862,1560973862,True
289,Covers_7600,Goodreads_books_4742,Oral History,Oral History,1.0,0345410289,0345410289,True
290,Covers_8431,Goodreads_books_14017,The Necronomicon,The Necronomicon,1.0,0380751925,0380751925,True
291,Covers_5502,Goodreads_books_17306,Profit Over People: Neoliberalism &amp; Global Order,Profit Over People: Neoliberalism and Global Order,0.9549269814519337,1888363827,1888363827,True
292,Covers_1933,Goodreads_books_35017,A Single Shard,A Single Shard,1.0000000000000002,0440418518,0440418518,True
293,Covers_3562,Goodreads_books_23814,Counter-Clock World,Counter-Clock World,1.0,0375719334,0375719334,True
294,Covers_2500,Goodreads_books_2533,The Birthday of the World : And Other Stories,The Birthday of the World and Other Stories,1.0,0060509066,0060509066,True
295,Covers_3416,Goodreads_books_14583,This Can't Be Happening at Macdonald Hall,This Can't Be Happening at Macdonald Hall!,1.0,0590442139,0590442139,True
296,Covers_3003,Goodreads_books_4512,Intimacy: Trusting Oneself and the Other,Intimacy: Trusting Oneself and the Other,1.0000000000000002,0312275668,0312275668,True
297,Covers_8103,Goodreads_books_37737,The Book: On the Taboo Against Knowing Who You Are,The Book on the Taboo Against Knowing Who You Are,1.0000000000000002,0679723005,0679723005,True
298,Covers_7718,Goodreads_books_15771,Queen of Angels,Queen of Angels,1.0,0446361305,0446361305,True
299,Covers_2668,Goodreads_books_920,Walking with the Wind: A Memoir of the Movement,Walking with the Wind: A Memoir of the Movement,1.0000000000000002,0156007088,0156007088,True
300,Covers_1053,Goodreads_books_16136,Jacques and His Master: An Homage to Diderot in Three Acts,Jacques and His Master: An Homage to Diderot in Three Acts,1.0000000000000002,0060912227,0060912227,True
301,Covers_8263,Goodreads_books_318,The Fourth Estate,The Fourth Estate,1.0000000000000002,0061092037,0061092037,True
302,Covers_6157,Goodreads_books_7755,Raja-Vidya: The King of Knowledge,Raja-Vidya: The King of Knowledge,1.0000000000000002,0912776404,0912776404,True
303,Covers_3741,Goodreads_books_33675,The Importance of Being Earnest and Other Plays (Penguin Classics),The Importance of Being Earnest and Other Plays,0.9164374421968161,0140436065,0140436065,True
304,Covers_5243,Goodreads_books_18794,The Little Old Lady Who Was Not Afraid of Anything,The Little Old Lady Who Was Not Afraid of Anything,1.0000000000000002,0064431835,0064431835,True
305,Covers_8036,Goodreads_books_475,The 25th Hour,The 25th Hour,1.0000000000000002,0452284198,0452284198,True
306,Covers_7000,Goodreads_books_3073,Friends in High Places,Friends in High Places,1.0,0099269325,0099269325,True
307,Covers_7491,Goodreads_books_23530,Mountain Laurel,Mountain Laurel,1.0,0671689762,0671689762,True
308,Covers_7143,Goodreads_books_5429,Hotel,Hotel,1.0,0425176363,0425176363,True
309,Covers_5921,Goodreads_books_4195,Tuf Voyaging,Tuf Voyaging,1.0000000000000002,1592220053,1592220053,True
310,Covers_6990,Goodreads_books_33327,Fortune's Rocks : A Novel,Fortune's Rocks,0.9252840718419386,0316734837,0316734837,True
311,Covers_6886,Goodreads_books_19553,Eternity,Eternity,1.0,0671744577,0671744577,True
312,Covers_6562,Goodreads_books_37092,Bloomability,Bloomability,1.0,006440823X,006440823X,True
313,Covers_6335,Goodreads_books_1732,A Place of Execution,A Place of Execution,1.0000000000000002,0312979533,0312979533,True
314,Covers_1035,Goodreads_books_18337,Stepping on the Cracks,Stepping on the Cracks,1.0,0380719002,0380719002,True
315,Covers_8154,Goodreads_books_8546,The Cobra Event,The Cobra Event,1.0000000000000002,0679457143,0679457143,True
316,Covers_6067,Goodreads_books_26841,The Ringworld Engineers,The Ringworld Engineers,1.0000000000000002,0345418417,0345418417,True
317,Covers_3439,Goodreads_books_14057,Jack and Rochelle : A Holocaust Story of Love and Resistance,Jack and Rochelle: A Holocaust Story of Love and Resistance,1.0000000000000002,1555972438,1555972438,True
318,Covers_6258,Goodreads_books_6648,Meditations from the Mat: Daily Reflections on the Path of Yoga,Meditations from the Mat: Daily Reflections on the Path of Yoga,1.0000000000000002,0385721544,0385721544,True
319,Covers_2849,Goodreads_books_20322,Keeper of the King,Keeper of the King,1.0,067187862X,067187862X,True
320,Covers_7609,Goodreads_books_8992,Outrageous Acts and Everyday Rebellions,Outrageous Acts and Everyday Rebellions,1.0,0805042024,0805042024,True
321,Covers_4394,Goodreads_books_23832,Hard Core Logo,Hard Core Logo,1.0,1551520338,1551520338,True
322,Covers_8901,Goodreads_books_13052,Zenzele: A Letter for My Daughter,Zenzele: A Letter for My Daughter,1.0000000000000002,0385318227,0385318227,True
323,Covers_3215,Goodreads_books_28054,What Went Wrong? : The Clash Between Islam and Modernity in the Middle East,What Went Wrong? The Clash Between Islam & Modernity in the Middle East,0.9924270457588907,0060516054,0060516054,True
324,Covers_6273,Goodreads_books_38560,2010: Odyssey Two,2010: Odyssey Two,1.0000000000000002,0345413970,0345413970,True
325,Covers_8058,Goodreads_books_349,The Assassins of Tamurin,The Assassins of Tamurin,1.0000000000000002,0380806215,0380806215,True
326,Covers_5508,Goodreads_books_9636,Un certain sourire,Un certain sourire,1.0,2266116053,2266116053,True
327,Covers_7085,Goodreads_books_9598,Half a Life,Half a Life,1.0,037570728X,037570728X,True
328,Covers_1752,Goodreads_books_35443,Bridge of Birds,Bridge of Birds,1.0,0345321383,0345321383,True
329,Covers_6245,Goodreads_books_8208,Madhur Jaffrey Indian Cooking,Madhur Jaffrey Indian Cooking,1.0000000000000002,0764156497,0764156497,True
