,covers_id,goodreads_id,covers_title,goodreads_title,similarity_score,covers_isbn,goodreads_isbn,is_match
218,Covers_8524,Goodreads_books_19175,The Rise and Fall of the Great Powers: Economic Change and Military Conflict from 1500 to 2000,The Rise and Fall of the Great Powers: Economic Change and Military Conflict from 1500 to 2000,1.0000000000000002,0679720197,0679720197,True
219,Covers_3035,Goodreads_books_12334,Sort of Forever,Sort of Forever,1.0,037580207X,037580207X,True
220,Covers_6430,Goodreads_books_27679,Andorra,Andorra,1.0,0452279445,0452279445,True
221,Covers_6273,Goodreads_books_38560,2010: Odyssey Two,2010: Odyssey Two,1.0000000000000002,0345413970,0345413970,True
222,Covers_8240,Goodreads_books_27485,The Fate of the Earth,The Fate of the Earth,1.0,0380613255,0380613255,True
223,Covers_152,Goodreads_books_12874,Roadwork,Roadwork,1.0,0451197879,0451197879,True
224,Covers_7733,Goodreads_books_16999,Random Winds,Random Winds,1.0,0440175623,0440175623,True
225,Covers_8141,Goodreads_books_19488,The Children of Henry VIII,The Children of Henry VIII,1.0000000000000002,0345407865,0345407865,True
226,Covers_5027,Goodreads_books_12527,Report from Ground Zero,Report from Ground Zero,1.0,0452283957,0452283957,True
227,Covers_6258,Goodreads_books_6648,Meditations from the Mat: Daily Reflections on the Path of Yoga,Meditations from the Mat: Daily Reflections on the Path of Yoga,1.0000000000000002,0385721544,0385721544,True
228,Covers_2734,Goodreads_books_15402,"Wait Until Spring, Bandini","Wait Until Spring, Bandini",1.0,0876855540,0876855540,True
229,Covers_784,Goodreads_books_6056,Thomas the Rhymer,Thomas the Rhymer,1.0000000000000002,0553586971,0553586971,True
230,Covers_4991,Goodreads_books_29967,Stuck Rubber Baby,Stuck Rubber Baby,1.0,1563892553,1563892553,True
231,Covers_6574,Goodreads_books_33561,Bonjour Tristesse,Bonjour tristesse,1.0,2266127748,2266127748,True
232,Covers_5978,Goodreads_books_10982,"Jim Morrison: Life, Death, Legend","Jim Morrison: Life, Death, Legend",1.0,1592400647,1592400647,True
233,Covers_5083,Goodreads_books_27304,The Stray,The Stray,1.0000000000000002,0679891013,0679891013,True
234,Covers_8671,Goodreads_books_26730,The War of the Saints,The War of the Saints,1.0000000000000002,0553374400,0553374400,True
235,Covers_1241,Goodreads_books_26812,A Book of Memories,A Book of Memories,1.0,0140275673,0140275673,True
236,Covers_5369,Goodreads_books_16159,Selected Non-Fictions,Selected Non-Fictions,1.0,0140290117,0140290117,True
237,Covers_6951,Goodreads_books_35821,Finn Family Moomintroll,Finn Family Moomintroll,1.0,0374423075,0374423075,True
238,Covers_2723,Goodreads_books_10615,"Connect : 12 Vital Ties That Open Your Heart, Lengthen Your Life, and Deepen Your Soul","Connect: 12 Vital Ties That Open Your Heart, Lengthen Your Life, and Deepen Your Soul",1.0000000000000002,0743406214,0743406214,True
239,Covers_6727,Goodreads_books_29079,Cry for the Strangers,Cry for the Strangers,1.0000000000000002,0440118700,0440118700,True
240,Covers_6302,Goodreads_books_12161,A Good Man in Africa,A Good Man in Africa,1.0000000000000002,1400030021,1400030021,True
241,Covers_7284,Goodreads_books_29634,Kiss of the Vampire,Kiss of the Vampire,1.0000000000000002,0821736930,0821736930,True
242,Covers_17,Goodreads_books_27064,A Judgement in Stone,A Judgement in Stone,1.0,0375704965,0375704965,True
243,Covers_7857,Goodreads_books_276,Shadowland,Shadowland,1.0,0425188221,0425188221,True
244,Covers_1613,Goodreads_books_359,Prayers for Bobby : A Mother's Coming to Terms with the Suicide of Her Gay Son,Prayers for Bobby: A Mother's Coming to Terms with the Suicide of Her Gay Son,1.0000000000000002,0062511238,0062511238,True
245,Covers_47,Goodreads_books_6282,Simple Abundance:  A Daybook of Comfort and Joy,Simple Abundance:  A Daybook of Comfort and Joy,1.0,0446519138,0446519138,True
246,Covers_1840,Goodreads_books_29169,The Flamingo Rising (Ballantine Reader's Circle),The Flamingo Rising (Ballantine Reader's Circle),1.0000000000000002,0345427025,0345427025,True
247,Covers_921,Goodreads_books_20917,The Beatles Anthology,The Beatles Anthology,1.0000000000000002,0811826848,0811826848,True
248,Covers_7180,Goodreads_books_33084,I Never Promised You a Rose Garden,I Never Promised You a Rose Garden,1.0000000000000002,0451160312,0451160312,True
249,Covers_1551,Goodreads_books_3757,Please Stop Laughing at Me: One Woman's Inspirational Story,Please Stop Laughing at Me... One Woman's Inspirational Story,1.0000000000000002,1580628362,1580628362,True
250,Covers_4185,Goodreads_books_24904,The Art of Living : Vipassana Meditation: As Taught by S. N. Goenka,The Art of Living: Vipassana Meditation: As Taught by S. N. Goenka,1.0,0060637242,0060637242,True
251,Covers_883,Goodreads_books_14146,Russka : The Novel of Russia,Russka: the Novel of Russia,1.0000000000000004,0804109729,0804109729,True
252,Covers_7339,Goodreads_books_5035,Life Support,Life Support,1.0,0671553046,0671553046,True
253,Covers_7114,Goodreads_books_17319,Hexwood,Hexwood,1.0,0064473554,0064473554,True
254,Covers_2970,Goodreads_books_16321,Why Men Lie and Women Cry,Why Men Lie And Women Cry,1.0,0752847279,0752847279,True
255,Covers_6645,Goodreads_books_3381,Cat and Mouse,Cat and Mouse,1.0,0749394803,0749394803,True
256,Covers_2875,Goodreads_books_33679,The New Drawing on the Right Side of the Brain,The New Drawing on the Right Side of the Brain,1.0,0874774241,0874774241,True
257,Covers_2668,Goodreads_books_920,Walking with the Wind: A Memoir of the Movement,Walking with the Wind: A Memoir of the Movement,1.0000000000000002,0156007088,0156007088,True
258,Covers_2726,Goodreads_books_2472,Handbook to Higher Consciousness,Handbook to Higher Consciousness,1.0000000000000002,0960068880,0960068880,True
259,Covers_2787,Goodreads_books_19047,The Frugal Gourmet on Our Immigrant Ancestors: Recipes You Should Have Gotten from Your Grandmother,The Frugal Gourmet on Our Immigrant Ancestors: Recipes You Should Have Gotten from Your Grandmother,1.0000000000000002,0688075908,0688075908,True
260,Covers_4351,Goodreads_books_14375,Das zweite KÃ?Â¶nigreich.,Das zweite KÃ¶nigreich,1.0,3404148088,3404148088,True
261,Covers_4772,Goodreads_books_13824,Macario,Macario,1.0,9684030150,9684030150,True
262,Covers_2888,Goodreads_books_19811,"The Complete Poems, 1927-1979",The Complete Poems 1927-1979,1.0,0374518173,0374518173,True
263,Covers_1063,Goodreads_books_8415,Puckoon,Puckoon,1.0,0140023747,0140023747,True
264,Covers_2728,Goodreads_books_37146,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from The Power of Now","Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now",1.0000000000000002,1577311957,1577311957,True
265,Covers_3599,Goodreads_books_34250,Escape from Freedom,Escape from Freedom,1.0,0805031499,0805031499,True
266,Covers_7662,Goodreads_books_35194,Planet of the Apes,Planet of the Apes,1.0000000000000002,0345447980,0345447980,True
267,Covers_8183,Goodreads_books_18384,"The Day the World Came to Town : 9/11 in Gander, Newfoundland","The Day the World Came to Town: 9/11 in Gander, Newfoundland",1.0,0060559713,0060559713,True
268,Covers_3239,Goodreads_books_6121,The Nature of Space and Time,The Nature of Space and Time,1.0,0691050848,0691050848,True
269,Covers_2385,Goodreads_books_18618,Miss Nelson Is Missing!,Miss Nelson Is Missing!,1.0,0395401461,0395401461,True
270,Covers_7183,Goodreads_books_10692,I Wish I Had a Red Dress,I Wish I Had a Red Dress,1.0000000000000002,0380804883,0380804883,True
271,Covers_5532,Goodreads_books_21476,Courting Miss Hattie,Courting Miss Hattie,1.0,0553761951,0553761951,True
272,Covers_7459,Goodreads_books_32061,Mila 18,Mila 18,1.0,0553241605,0553241605,True
273,Covers_8432,Goodreads_books_30540,The Neverending Story,The Neverending Story,1.0,0525457585,0525457585,True
274,Covers_3708,Goodreads_books_11300,Getting It Done: How to Lead When You're Not in Charge,Getting It Done: How to Lead When You're Not in Charge,1.0000000000000002,0887309585,0887309585,True
275,Covers_3138,Goodreads_books_26438,Big Red Tequila,Big Red Tequila,1.0,0553576445,0553576445,True
276,Covers_7951,Goodreads_books_31068,Starship Troopers,Starship Troopers,1.0,0441783589,0441783589,True
277,Covers_2274,Goodreads_books_36035,The Perilous Gard,The Perilous Gard,1.0,0618150730,0618150730,True
278,Covers_1734,Goodreads_books_15338,Casino,Casino,1.0,0671665707,0671665707,True
279,Covers_3098,Goodreads_books_25141,City of Quartz: Excavating the Future in Los Angeles,City of Quartz: Excavating the Future in Los Angeles,1.0000000000000002,0679738061,0679738061,True
280,Covers_8596,Goodreads_books_24117,The Story of the Other Wise Man,The Story of the Other Wise Man,1.0000000000000002,0345406958,0345406958,True
281,Covers_4637,Goodreads_books_32876,Life: A User's Manual,Life: A User's Manual,1.0,0879237511,0879237511,True
282,Covers_970,Goodreads_books_13413,The House of Gaian,The House of Gaian,1.0000000000000002,0451459423,0451459423,True
283,Covers_3268,Goodreads_books_8908,Forgotten Truth,Forgotten Truth,1.0000000000000002,0441011179,0441011179,True
284,Covers_2193,Goodreads_books_25946,The Disney Touch: How a Daring Management Team Revived an Entertainment Empire,The Disney Touch: How A Daring Management Team Revived An Entertainment Empire,1.0000000000000002,155623385X,155623385X,True
285,Covers_7607,Goodreads_books_22545,Outbreak,Outbreak,1.0,042510687X,042510687X,True
286,Covers_302,Goodreads_books_15876,The Family Tree,The Family Tree,1.0,0380791978,0380791978,True
287,Covers_5266,Goodreads_books_1016,If I Ran the Circus,If I Ran the Circus,1.0000000000000002,039480080X,039480080X,True
288,Covers_6865,Goodreads_books_38065,Emily's Quest,Emily's Quest,1.0000000000000002,0553264931,0553264931,True
289,Covers_2797,Goodreads_books_29449,The Practice of Poetry : Writing Exercises From Poets Who Teach,The Practice of Poetry: Writing Exercises From Poets Who Teach,1.0000000000000002,006273024X,006273024X,True
290,Covers_8473,Goodreads_books_9409,The Piano Man's Daughter,The Piano Man's Daughter,1.0,0060936436,0060936436,True
291,Covers_8295,Goodreads_books_33175,The Great Santini,The Great Santini,1.0,0553268929,0553268929,True
292,Covers_5197,Goodreads_books_16568,Life at the Bottom: The Worldview That Makes the Underclass,Life at the Bottom: The Worldview That Makes the Underclass,1.0,1566635055,1566635055,True
293,Covers_2328,Goodreads_books_39149,The Velvet Promise,The Velvet Promise,1.0000000000000002,0671739743,0671739743,True
294,Covers_8029,Goodreads_books_35555,Term Limits,Term Limits,1.0000000000000002,0671023187,0671023187,True
295,Covers_74,Goodreads_books_19111,Kiss the Dust,Kiss the Dust,1.0000000000000002,0140368558,0140368558,True
296,Covers_1086,Goodreads_books_38642,Moominpappa's Memoirs,Moominpappa's Memoirs,1.0000000000000002,0374453071,0374453071,True
297,Covers_5483,Goodreads_books_37592,Second Treatise of Government,Second Treatise of Government,1.0,0915144867,0915144867,True
298,Covers_8420,Goodreads_books_28390,The Morning After,The Morning After,1.0000000000000002,0821772953,0821772953,True
299,Covers_355,Goodreads_books_33437,Shopaholic Takes Manhattan,Shopaholic Takes Manhattan,1.0,0440241812,0440241812,True
300,Covers_21822,Goodreads_books_14521,The Latest Herman,Out of the Night: The Memoir of Richard Julius Herman Krebs alias Jan Valtin,0.2503875868362717,0836211685,1902593863,False
301,Covers_44226,Goodreads_books_7148,Las Escritoras de La Edad Media,La Ciudad de las Esfinges,0.29170478640316877,8474237211,9706883843,False
302,Covers_44213,Goodreads_books_22213,ReiÃ?Â?t die Knospen ab...,To Die For,0.2202312292671347,3596144191,0345476255,False
303,Covers_30366,Goodreads_books_11012,Quick-Sew Celebrations: Decorative Creations for Festive Occasions from America's Top Designers (Best-Loved Designers' Collection),"An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers",0.22671730167743334,1564772128,1600610862,False
304,Covers_16799,Goodreads_books_25073,DrÃ¡cula (ClÃ¡sicos selecciÃ³n series),The Princesse de ClÃ¨ves,0.20941778060360675,8484035832,0192837265,False
305,Covers_2649,Goodreads_books_35053,Cunningham's Encyclopedia of Magical Herbs (Llewellyn's Sourcebook Series),It's a Magical World,0.27644613776416965,0875421229,0836221362,False
306,Covers_46003,Goodreads_books_33670,"Romance of a Lifetime (Harlequin Presents Ser., No. 1468)",The Harlequin,0.25481107918619483,0373114680,0425217248,False
307,Covers_27114,Goodreads_books_16526,Die SÃ?Â¶hne der WÃ?Â¶lfin.,Das Labyrinth der WÃ¶rter,0.29079841708068277,3442453828,3455402542,False
308,Covers_47573,Goodreads_books_23563,Dealmaking in the Film &amp; Television Industry: From Negotiations to Final Contracts,Film Form: Essays In Film Theory,0.23958638619265715,1879505150,0156309203,False
309,Covers_19484,Goodreads_books_38313,Fumiers et compagnie,Et aprÃ¨s ...,0.24732657791761678,2264027894,2266145975,False
310,Covers_21850,Goodreads_books_32002,The bidders,The War of the End of the World,0.07529397754934512,0397013655,0571139612,False
311,Covers_20899,Goodreads_books_34446,De man zonder lijk,A Man,0.2978145986606245,903884901X,0671252410,False
312,Covers_16932,Goodreads_books_19084,Tumblewords: Writers Reading the West (Western Literature Series),Girl Reading,0.25978104447542955,0874172713,1844086879,False
313,Covers_15610,Goodreads_books_32935,Tipsys sonderliche Liebesgeschichte / Ja damals ... GroÃ?Â?druck.,The Emperor of Nihon-Ja,0.22142406181141078,3423251786,1741664489,False
314,Covers_47175,Goodreads_books_13954,Bevroren (Grote ABC),The ABC's of Positivity,0.2865455158750735,9029554541,173338460X,False
315,Covers_21842,Goodreads_books_27766,The Messie Motivator: New Strategies to Restoring Order in Your Life and Home (Messies Series),Restoring Grace,0.27399935618989885,0800756088,0312358776,False
316,Covers_28019,Goodreads_books_32002,The Swirling Hijaab,The War of the End of the World,0.05360852681403627,1852691190,0571139612,False
317,Covers_48696,Goodreads_books_34377,Homeopathic Medicine at Home: Natural Remedies for Everyday Ailments and Minor Injuries,The Natural,0.2444673638185814,0874771951,0374502005,False
318,Covers_44878,Goodreads_books_13074,"Mail - Order Bridegroom (Harlequin Romance, No 3361)","Snail Mail, No More",0.2888834801861243,0373033613,0439063361,False
319,Covers_30974,Goodreads_books_11395,"Positive Discipline for Preschoolers: For the Early Years-Raising Children Who Are Responsible, Respectful, and Resourceful (Developing Capable Peop)",The Raising,0.23649773609105626,1559584971,0062004786,False
320,Covers_49973,Goodreads_books_21496,Weekend Projects (Build-It-Better Yourself Woodworking Projects),The Long Weekend,0.2731421960640599,0878579419,1409135462,False
321,Covers_37894,Goodreads_books_28380,How to Quit Smoking Without Gaining Weight,Thank You for Smoking,0.29518021186884463,0393037142,0812976525,False
322,Covers_36104,Goodreads_books_17230,Les Fourmis,Les Miserables,0.2871056356677215,2253063339,190623079X,False
323,Covers_30702,Goodreads_books_28218,Overkill (An Avon Flare Book),The Book of the Book,0.21874774212320777,0380721678,090086012X,False
324,Covers_29932,Goodreads_books_14449,Unser Jahrhundert: Deutsche Schicksalstage,The Awful German Language / Die schreckliche deutsche Sprache,0.20154605415808813,3570123065,3868200398,False
325,Covers_14889,Goodreads_books_9035,"Bed, Breakfast and Bike - Northern California: A Cycling Guide to Country Inns",The Northern Girl,0.26397930362157546,0933855079,0441007279,False
326,Covers_12342,Goodreads_books_18711,Der sÃ?Â¼Ã?Â?e Duft des Blutes.,Der Duft von Erde und Zitronen,0.2963072295598386,3404149548,3421045534,False
327,Covers_40803,Goodreads_books_9865,"Tu vivras, mon fils : l'extraordinaire rÃ?Â©cit d'un rescapÃ?Â© de l'enfer khmer rouge",The Jolly Mon,0.16470606547647118,2841872580,0152405305,False
328,Covers_9639,Goodreads_books_23197,"Am SÃ?Â¼dpol denkt man, ist es heiÃ?Â?.","I Am, I Am, I Am: Seventeen Brushes With Death",0.21943228311949073,3446194436,147224074X,False
329,Covers_45443,Goodreads_books_32002,The Chisellers,The War of the End of the World,0.07529397754934512,0452281229,0571139612,False
330,Covers_22880,Goodreads_books_5368,Surprised by Truth 3: 10 More Converts Explain the Biblical and Historical Reason for Becoming Catholic,The Becoming,0.2789056017942046,1928832598,0441014569,False
331,Covers_14721,Goodreads_books_23222,Frankenstein (ClÃ¡sicos selecciÃ³n series),The Frankenstein Factory,0.29574810989463984,8484035727,0316737607,False
332,Covers_15548,Goodreads_books_26250,"Learning GNU Emacs, 2nd Edition",The Great Learning,0.2883210311667762,1565921526,1625587910,False
333,Covers_13582,Goodreads_books_5559,Great Mistakes of Civilisation: Mankind's Mistakes and Faux Pas,The Great War for Civilisation: The Conquest of the Middle East,0.256269578962709,1851492461,1400075173,False
